label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
W,0.0,0.0,0.0,-0.09820588678121567,-0.07258294522762299,-0.06562243402004242,-0.15299813449382782,-0.2351914644241333,-0.09060076624155045,-0.14241430163383484,-0.3918954133987427,-0.10755378007888794,-0.09096751362085342,-0.4960196018218994,-0.12363322079181671,-0.14150261878967285,-0.45135581493377686,-0.04399673640727997,-0.19238311052322388,-0.6473773717880249,-0.07708534598350525,-0.22171147167682648,-0.7716302275657654,-0.10425572097301483,-0.2510210871696472,-0.8739866018295288,-0.12616291642189026,-0.09163843095302582,-0.48775923252105713,-0.04324229061603546,-0.08566681295633316,-0.7237919569015503,-0.07516689598560333,-0.08665932714939117,-0.8691294193267822,-0.1065511554479599,-0.09087266027927399,-0.9958625435829163,-0.12664476037025452,-0.05350051447749138,-0.47827184200286865,-0.05141801759600639,-0.053189005702733994,-0.6942604780197144,-0.10533443093299866,-0.06140744686126709,-0.8501144647598267,-0.1563320904970169,-0.06828499585390091,-0.9865761995315552,-0.18987073004245758,-0.024353982880711555,-0.4346754848957062,-0.06292109936475754,-0.03888627886772156,-0.5408251285552979,-0.12186920642852783,-0.04245713725686073,-0.5410385131835938,-0.1445787250995636,-0.041983962059020996,-0.5254123210906982,-0.15627166628837585
W,0.0,0.0,0.0,-0.010655354708433151,-0.06956321001052856,-0.09306789189577103,-0.024334659799933434,-0.22552283108234406,-0.12693853676319122,-0.035177744925022125,-0.37898194789886475,-0.14640457928180695,-0.02902982570230961,-0.49067145586013794,-0.16291667520999908,-0.03803440183401108,-0.4701794981956482,-0.06795039027929306,-0.09133877605199814,-0.6630526781082153,-0.1027311310172081,-0.1357010155916214,-0.781650960445404,-0.13198404014110565,-0.18319213390350342,-0.877653181552887,-0.15631696581840515,-0.05733078345656395,-0.49596917629241943,-0.052653901278972626,-0.05359228700399399,-0.7309970259666443,-0.09287109971046448,-0.056421905755996704,-0.8746253848075867,-0.12861841917037964,-0.059966638684272766,-0.9982003569602966,-0.15153641998767853,-0.08434941619634628,-0.4820552170276642,-0.04797222837805748,-0.07864704728126526,-0.7090867161750793,-0.10952918976545334,-0.07917418330907822,-0.8622987866401672,-0.16197609901428223,-0.07766896486282349,-0.9932366609573364,-0.1946784108877182,-0.11642467230558395,-0.4428360164165497,-0.048769354820251465,-0.12320812046527863,-0.5670814514160156,-0.11532293260097504,-0.1182522401213646,-0.5792602896690369,-0.1443910151720047,-0.11100788414478302,-0.5724680423736572,-0.15933287143707275
W,0.0,0.0,0.0,-0.11926452070474625,-0.09782929718494415,-0.022068558260798454,-0.15700386464595795,-0.28839024901390076,-0.022562460973858833,-0.10933618992567062,-0.43356838822364807,-0.02440457046031952,-0.05272679775953293,-0.5122859477996826,-0.027549585327506065,-0.15054075419902802,-0.447314590215683,0.00869964249432087,-0.2051025778055191,-0.6399165391921997,-0.00948216300457716,-0.23562191426753998,-0.7694801688194275,-0.025797752663493156,-0.2603207230567932,-0.8778587579727173,-0.039742935448884964,-0.07945071160793304,-0.4902079105377197,-0.008625036105513573,-0.08638451993465424,-0.7252458930015564,-0.02799002081155777,-0.0907084047794342,-0.8764394521713257,-0.04990851879119873,-0.10003630816936493,-0.9949837923049927,-0.06370508670806885,-0.02003881335258484,-0.4889352321624756,-0.03299765661358833,0.0032713429536670446,-0.7072795033454895,-0.07547459006309509,0.0012812181375920773,-0.858604371547699,-0.11871957778930664,-0.010056362487375736,-0.9728317260742188,-0.1458015739917755,0.03763514757156372,-0.4481510519981384,-0.05807031691074371,0.043616022914648056,-0.5758951306343079,-0.10002055764198303,0.021393943578004837,-0.5262370109558105,-0.10882958024740219,-0.0005148782511241734,-0.43910545110702515,-0.11238886415958405
W,0.0,0.0,0.0,-0.10950399190187454,-0.09336968511343002,-0.024118224158883095,-0.14392505586147308,-0.2714608609676361,-0.026242228224873543,-0.09914329648017883,-0.4127027690410614,-0.029826616868376732,-0.04309413582086563,-0.48645246028900146,-0.03583747148513794,-0.1533392369747162,-0.4415639042854309,0.0005229818634688854,-0.20532822608947754,-0.6342580318450928,-0.019927645102143288,-0.23551364243030548,-0.7680044174194336,-0.03695834055542946,-0.25508859753608704,-0.8758237361907959,-0.05061846226453781,-0.07906009256839752,-0.48602113127708435,-0.017940232530236244,-0.08484432846307755,-0.7281046509742737,-0.03645535185933113,-0.08922616392374039,-0.8801663517951965,-0.056116584688425064,-0.09562640637159348,-0.9954172968864441,-0.06856586039066315,-0.014163738116621971,-0.4838930666446686,-0.04350626468658447,0.007624726742506027,-0.7098462581634521,-0.08327283710241318,0.00359669653698802,-0.8645356893539429,-0.12631115317344666,-0.006110039539635181,-0.9805447459220886,-0.15463809669017792,0.04316955432295799,-0.4364033341407776,-0.07035887241363525,0.05252889543771744,-0.560308575630188,-0.11203080415725708,0.03334319591522217,-0.5179319977760315,-0.12303368002176285,0.017719687893986702,-0.4367760419845581,-0.12857729196548462
W,0.0,0.0,0.0,-0.11951197683811188,-0.09216621518135071,-0.025398436933755875,-0.15795734524726868,-0.2834847867488861,-0.02180405892431736,-0.11259856820106506,-0.4406892657279968,-0.019677426666021347,-0.05980529263615608,-0.524495542049408,-0.019750352948904037,-0.16295666992664337,-0.4513724148273468,0.014833160676062107,-0.21848513185977936,-0.6473416090011597,-0.0015649233246222138,-0.25096189975738525,-0.7800332307815552,-0.02016124129295349,-0.2731820046901703,-0.8866665363311768,-0.0354069247841835,-0.0934731513261795,-0.49683713912963867,0.00044604873983189464,-0.1016964390873909,-0.7320187091827393,-0.008813021704554558,-0.10909242928028107,-0.8811439871788025,-0.03102746605873108,-0.11536957323551178,-0.9933226704597473,-0.04666043817996979,-0.03223602473735809,-0.49426427483558655,-0.02150125242769718,-0.015520081855356693,-0.7226190567016602,-0.04992099851369858,-0.013188963755965233,-0.8732001185417175,-0.09398717433214188,-0.010770202614367008,-0.9851731657981873,-0.12593765556812286,0.02078476920723915,-0.4471709132194519,-0.04561459273099899,0.04877166077494621,-0.5604531168937683,-0.08282443881034851,0.07352279126644135,-0.5599616765975952,-0.09958606958389282,0.10183271765708923,-0.5295175313949585,-0.10960941761732101
W,0.0,0.0,0.0,-0.11745113879442215,-0.09025765210390091,-0.02577023394405842,-0.16204717755317688,-0.27457860112190247,-0.027759650722146034,-0.12842479348182678,-0.42482462525367737,-0.03179651126265526,-0.09318255633115768,-0.5022056102752686,-0.03856891393661499,-0.17178381979465485,-0.45721763372421265,0.008958779275417328,-0.23061062395572662,-0.6421772837638855,-0.01282120868563652,-0.2594797611236572,-0.7691825032234192,-0.03461315855383873,-0.28074315190315247,-0.8732759952545166,-0.052549809217453,-0.09412161260843277,-0.5016082525253296,-0.009156445972621441,-0.105375275015831,-0.7345661520957947,-0.026354551315307617,-0.1159399226307869,-0.8820694088935852,-0.05101398751139641,-0.12707632780075073,-0.99189293384552,-0.06802621483802795,-0.02163204364478588,-0.4998573064804077,-0.03492695465683937,-0.004943940322846174,-0.7235116958618164,-0.07414031773805618,-0.01653292402625084,-0.8679675459861755,-0.1169806644320488,-0.02772079035639763,-0.970750629901886,-0.14600279927253723,0.0500284768640995,-0.4595554769039154,-0.06248084083199501,0.040533095598220825,-0.5640425086021423,-0.10899866372346878,0.011670398525893688,-0.5149844288825989,-0.1221209317445755,-0.007185717113316059,-0.43342989683151245,-0.12805981934070587
W,0.0,0.0,0.0,-0.10632426291704178,-0.08227875828742981,-0.04282304272055626,-0.14631065726280212,-0.26373136043548584,-0.045220885425806046,-0.10136602818965912,-0.41189566254615784,-0.04484681040048599,-0.055923622101545334,-0.4948021471500397,-0.04550033435225487,-0.16940723359584808,-0.4583064317703247,-0.003545242827385664,-0.22794368863105774,-0.6481074094772339,-0.02700759842991829,-0.2613554000854492,-0.7765653133392334,-0.050978515297174454,-0.2870873212814331,-0.8825715780258179,-0.06931254267692566,-0.09499230235815048,-0.505933403968811,-0.012574377469718456,-0.10907396674156189,-0.7417283058166504,-0.026999900117516518,-0.1191663071513176,-0.8823031187057495,-0.05163593962788582,-0.1313379555940628,-0.9913376569747925,-0.06864886730909348,-0.02979985810816288,-0.507671058177948,-0.03070712275803089,-0.007130764424800873,-0.7235580682754517,-0.06589783728122711,-0.01298074796795845,-0.8566546440124512,-0.10998450219631195,-0.023264100775122643,-0.958116888999939,-0.14032253623008728,0.035313840955495834,-0.46424901485443115,-0.052838508039712906,0.05465438589453697,-0.5744190812110901,-0.09127695113420486,0.04884174466133118,-0.5135722756385803,-0.09984347969293594,0.04598892852663994,-0.4219668209552765,-0.10347600281238556
W,0.0,0.0,0.0,-0.1117035523056984,-0.08101865649223328,-0.03844967111945152,-0.15959157049655914,-0.26929083466529846,-0.03694116696715355,-0.12437262386083603,-0.4169938564300537,-0.0325784906744957,-0.08903340250253677,-0.49629324674606323,-0.029246488586068153,-0.1783047616481781,-0.45438992977142334,-0.0021127245854586363,-0.23415353894233704,-0.6462938189506531,-0.023134885355830193,-0.26415976881980896,-0.7740016579627991,-0.04471947252750397,-0.28736189007759094,-0.8791615962982178,-0.061008743941783905,-0.10392330586910248,-0.4988153278827667,-0.013208421878516674,-0.11900873482227325,-0.7328140735626221,-0.02478049322962761,-0.1260906457901001,-0.876211404800415,-0.04639959707856178,-0.13649092614650726,-0.9906412959098816,-0.06190522387623787,-0.04153454676270485,-0.4956390857696533,-0.03351861983537674,-0.02381984516978264,-0.712104856967926,-0.06791149824857712,-0.021881481632590294,-0.8519936800003052,-0.11286628246307373,-0.028424862772226334,-0.9623000621795654,-0.14388252794742584,0.019224468618631363,-0.44843271374702454,-0.057262372225522995,0.04014704376459122,-0.5689585208892822,-0.0963168665766716,0.03819382190704346,-0.5162096619606018,-0.10693790763616562,0.03437810391187668,-0.4305579662322998,-0.11279231309890747
W,0.0,0.0,0.0,-0.11226581782102585,-0.04980161413550377,-0.06931149959564209,-0.1594434529542923,-0.19403403997421265,-0.09587249904870987,-0.10534802079200745,-0.3339727818965912,-0.11111951619386673,-0.05397423356771469,-0.42945578694343567,-0.12422175705432892,-0.1937246322631836,-0.4375312626361847,-0.06381092220544815,-0.2600705325603485,-0.6420682072639465,-0.09833578020334244,-0.2959968149662018,-0.771050214767456,-0.1252712458372116,-0.32518887519836426,-0.8783396482467651,-0.14593856036663055,-0.11648091673851013,-0.48197469115257263,-0.06138995289802551,-0.14622630178928375,-0.7205255031585693,-0.09551592171192169,-0.16335272789001465,-0.8630141019821167,-0.12570632994174957,-0.18265385925769806,-0.9831773042678833,-0.14577442407608032,-0.05324958637356758,-0.4782707691192627,-0.06654983758926392,-0.04790738970041275,-0.68361896276474,-0.11189191043376923,-0.05569654330611229,-0.8183116912841797,-0.15162184834480286,-0.0707041472196579,-0.9324156045913696,-0.17787210643291473,0.005175461061298847,-0.43145811557769775,-0.07669209688901901,0.004064813256263733,-0.5364738702774048,-0.11410078406333923,-0.0034131030552089214,-0.5087097883224487,-0.12104418128728867,-0.008599831722676754,-0.4597465991973877,-0.12453681975603104
W,0.0,0.0,0.0,-0.11658375710248947,-0.047080568969249725,-0.06397727876901627,-0.16778869926929474,-0.20147597789764404,-0.08336184918880463,-0.12208189815282822,-0.34036633372306824,-0.09230697900056839,-0.08231723308563232,-0.429354727268219,-0.10130861401557922,-0.19644060730934143,-0.4346349835395813,-0.05136176198720932,-0.25652027130126953,-0.6336778402328491,-0.07998296618461609,-0.29228803515434265,-0.7609625458717346,-0.10247386991977692,-0.32215458154678345,-0.8667677640914917,-0.12096811085939407,-0.11988966166973114,-0.4796484708786011,-0.050641655921936035,-0.14400987327098846,-0.7173824906349182,-0.07852846384048462,-0.16232959926128387,-0.8588477969169617,-0.10982729494571686,-0.18226176500320435,-0.983250081539154,-0.13181819021701813,-0.059524521231651306,-0.4700697958469391,-0.057445332407951355,-0.05221426486968994,-0.6741867661476135,-0.10396850854158401,-0.060209404677152634,-0.8057273626327515,-0.15447485446929932,-0.0679113045334816,-0.9189068078994751,-0.1890038102865219,-0.007149319630116224,-0.41786089539527893,-0.06782838702201843,-0.018724244087934494,-0.49384981393814087,-0.11495460569858551,-0.03391526639461517,-0.4401492476463318,-0.13331083953380585,-0.03822905942797661,-0.38022109866142273,-0.14481596648693085
W,0.0,0.0,0.0,-0.11168257147073746,-0.056551482528448105,-0.04865270480513573,-0.15898331999778748,-0.20860464870929718,-0.0643150582909584,-0.10985918343067169,-0.3380672037601471,-0.07225050777196884,-0.06746726483106613,-0.4258194863796234,-0.07979847490787506,-0.19985564053058624,-0.43993741273880005,-0.03858101740479469,-0.2658275365829468,-0.6431625485420227,-0.06486627459526062,-0.30035164952278137,-0.7705284357070923,-0.08509307354688644,-0.3324705958366394,-0.8739231824874878,-0.10191363841295242,-0.12274434417486191,-0.4731558859348297,-0.049025122076272964,-0.14302891492843628,-0.7223254442214966,-0.08076728135347366,-0.15826380252838135,-0.8614042401313782,-0.11230714619159698,-0.17931543290615082,-0.9837916493415833,-0.13267837464809418,-0.05933775007724762,-0.4551151394844055,-0.06611165404319763,-0.042552296072244644,-0.6637424826622009,-0.11805402487516403,-0.04481653496623039,-0.8001875281333923,-0.1650388091802597,-0.05388455092906952,-0.9253072738647461,-0.194784015417099,-0.0010999381775036454,-0.3948094844818115,-0.08482002466917038,-0.0056730941869318485,-0.4946020543575287,-0.1280171126127243,-0.014206361025571823,-0.44337138533592224,-0.13491767644882202,-0.01711121015250683,-0.3835935592651367,-0.13831141591072083
W,0.0,0.0,0.0,-0.1007513776421547,-0.04772229120135307,-0.06611175835132599,-0.15335297584533691,-0.19987788796424866,-0.0959448516368866,-0.13280875980854034,-0.3474363088607788,-0.1225670799612999,-0.09554740786552429,-0.4564798176288605,-0.1462276577949524,-0.187617689371109,-0.40307727456092834,-0.059244636446237564,-0.262459933757782,-0.6052871942520142,-0.11454790830612183,-0.3113839626312256,-0.7210192680358887,-0.1485832780599594,-0.35167646408081055,-0.8130970597267151,-0.1678643524646759,-0.10353294759988785,-0.4426363706588745,-0.06000642105937004,-0.09136058390140533,-0.682350754737854,-0.11415156722068787,-0.09319675713777542,-0.8567352890968323,-0.1493626832962036,-0.09716962277889252,-0.9952678084373474,-0.16850988566875458,-0.03177022561430931,-0.4346606731414795,-0.06946638226509094,-0.03904709964990616,-0.6207690834999084,-0.14906027913093567,-0.08508193492889404,-0.6208541989326477,-0.18373551964759827,-0.11596258729696274,-0.5983124375343323,-0.191114142537117,0.0329933688044548,-0.39262720942497253,-0.08189404010772705,-0.00851731188595295,-0.4822249114513397,-0.15253955125808716,-0.06300019472837448,-0.4454239308834076,-0.1702122837305069,-0.09401527047157288,-0.3875495195388794,-0.1700715720653534
W,0.0,0.0,0.0,-0.1325683444738388,-0.02448662929236889,-0.0386536605656147,-0.22761744260787964,-0.15326344966888428,-0.05715018883347511,-0.25666531920433044,-0.2765600085258484,-0.0750788152217865,-0.2816038429737091,-0.37609797716140747,-0.09557580202817917,-0.2518863379955292,-0.4267275333404541,-0.025474699214100838,-0.31581759452819824,-0.5868313908576965,-0.06294683367013931,-0.3739228844642639,-0.694840133190155,-0.09949135780334473,-0.4229058623313904,-0.7850660681724548,-0.12973926961421967,-0.19357949495315552,-0.4771385192871094,-0.045868173241615295,-0.25381001830101013,-0.6872880458831787,-0.07725587487220764,-0.29892775416374207,-0.8279985785484314,-0.11042111366987228,-0.3371804356575012,-0.9414399862289429,-0.13610096275806427,-0.13682760298252106,-0.47373777627944946,-0.07403936237096786,-0.19690507650375366,-0.6761236786842346,-0.11974901705980301,-0.24211956560611725,-0.8007910251617432,-0.16011907160282135,-0.27755939960479736,-0.8996442556381226,-0.19101500511169434,-0.08128760010004044,-0.42065995931625366,-0.10511348396539688,-0.16266031563282013,-0.4873204231262207,-0.1567184031009674,-0.20777852833271027,-0.46845632791519165,-0.17562568187713623,-0.2363385707139969,-0.42946431040763855,-0.18756675720214844
W,0.0,0.0,0.0,-0.1449204385280609,-0.03267049789428711,-0.0038227196782827377,-0.24032068252563477,-0.19752511382102966,-0.010714477859437466,-0.27182865142822266,-0.3380386531352997,-0.022258900105953217,-0.28882133960723877,-0.44577673077583313,-0.03620895743370056,-0.23439696431159973,-0.4174574613571167,-0.005590524990111589,-0.3223658800125122,-0.5828561186790466,-0.03842056170105934,-0.3905107378959656,-0.691948413848877,-0.06717763841152191,-0.44682639837265015,-0.783119261264801,-0.08840232342481613,-0.19244509935379028,-0.46582236886024475,-0.035174090415239334,-0.27028873562812805,-0.6714536547660828,-0.06800947338342667,-0.32975226640701294,-0.8083176612854004,-0.09879017621278763,-0.3815610706806183,-0.9243436455726624,-0.12094587087631226,-0.16553838551044464,-0.46364960074424744,-0.06854630261659622,-0.24587443470954895,-0.6620458364486694,-0.10561443120241165,-0.312406986951828,-0.7959202527999878,-0.13352590799331665,-0.3663160502910614,-0.9073734283447266,-0.15295404195785522,-0.16316480934619904,-0.41735559701919556,-0.10239230841398239,-0.25465577840805054,-0.5554164052009583,-0.13555753231048584,-0.31769701838493347,-0.6486855149269104,-0.14966467022895813,-0.3688921332359314,-0.7283663153648376,-0.1597476601600647
W,0.0,0.0,0.0,-0.1550828069448471,-0.051692795008420944,-0.022566374391317368,-0.2508047819137573,-0.20572969317436218,-0.03915791213512421,-0.27482229471206665,-0.3364325165748596,-0.05635399743914604,-0.2785290777683258,-0.4361458718776703,-0.07625424861907959,-0.2449086308479309,-0.44383665919303894,-0.0311302337795496,-0.32983437180519104,-0.608701229095459,-0.06804689764976501,-0.3871879577636719,-0.7145474553108215,-0.09985888004302979,-0.4374265670776367,-0.8052331209182739,-0.12402406334877014,-0.17620733380317688,-0.47838637232780457,-0.05756503343582153,-0.24338234961032867,-0.6894139051437378,-0.0891273245215416,-0.29435017704963684,-0.8262881636619568,-0.1220097541809082,-0.3390623927116394,-0.9407638907432556,-0.14659570157527924,-0.11917881667613983,-0.4543394446372986,-0.08837912976741791,-0.17552103102207184,-0.6529901027679443,-0.13013742864131927,-0.2319151908159256,-0.793645441532135,-0.16483789682388306,-0.27900710701942444,-0.9130443930625916,-0.19018788635730743,-0.08269164711236954,-0.37964382767677307,-0.12006790190935135,-0.14903034269809723,-0.49692052602767944,-0.16071000695228577,-0.19352661073207855,-0.5525197386741638,-0.17270204424858093,-0.2262711077928543,-0.5881951451301575,-0.1806257963180542
W,0.0,0.0,0.0,-0.09938730299472809,-0.08770362287759781,0.01638795994222164,-0.19063632190227509,-0.22836782038211823,0.00036043196450918913,-0.2366279512643814,-0.3552497923374176,-0.022492719814181328,-0.2608899772167206,-0.4728974401950836,-0.05012072995305061,-0.2627210319042206,-0.2535821199417114,-0.05137818306684494,-0.32826167345046997,-0.4750641882419586,-0.10201765596866608,-0.3585233688354492,-0.620063066482544,-0.12987643480300903,-0.37793511152267456,-0.7432901263237,-0.14684469997882843,-0.24274450540542603,-0.2741992175579071,-0.09194252640008926,-0.301284521818161,-0.5649027228355408,-0.1482572704553604,-0.3408588171005249,-0.763083815574646,-0.18263114988803864,-0.36862584948539734,-0.9295778274536133,-0.20269471406936646,-0.19523577392101288,-0.2829936742782593,-0.12883691489696503,-0.28598111867904663,-0.5244858264923096,-0.18074192106723785,-0.3375101685523987,-0.6907672882080078,-0.21075397729873657,-0.3730946481227875,-0.8314076066017151,-0.22854727506637573,-0.12606395781040192,-0.283059298992157,-0.16155055165290833,-0.19211341440677643,-0.4408677816390991,-0.19813774526119232,-0.22035343945026398,-0.5423198938369751,-0.20814424753189087,-0.234191432595253,-0.6329894065856934,-0.2139277160167694
W,0.0,0.0,0.0,-0.07528911530971527,-0.12079768627882004,0.012833641842007637,-0.15257865190505981,-0.29444974660873413,0.007588936947286129,-0.19533424079418182,-0.42632797360420227,-0.004273466765880585,-0.2156488001346588,-0.5405646562576294,-0.021661654114723206,-0.2052936851978302,-0.4123457372188568,-0.009946652688086033,-0.2723219096660614,-0.600666880607605,-0.040796369314193726,-0.33011388778686523,-0.7209091186523438,-0.06394979357719421,-0.382396936416626,-0.8159458041191101,-0.08359817415475845,-0.1971404105424881,-0.4211699962615967,-0.04607757180929184,-0.2390705645084381,-0.6600217223167419,-0.08306063711643219,-0.28413650393486023,-0.8173330426216125,-0.11171893030405045,-0.325883150100708,-0.9454100728034973,-0.13273213803768158,-0.17452885210514069,-0.3916999399662018,-0.08286453783512115,-0.21361710131168365,-0.6183682680130005,-0.12537433207035065,-0.2566622793674469,-0.7836182117462158,-0.15397922694683075,-0.2998233735561371,-0.9213827848434448,-0.17566004395484924,-0.1404224932193756,-0.33046671748161316,-0.11683271080255508,-0.16749221086502075,-0.46760445833206177,-0.15521840751171112,-0.18372826278209686,-0.552452027797699,-0.16759231686592102,-0.1973211169242859,-0.623579740524292,-0.17755717039108276
W,0.0,0.0,0.0,-0.04341966658830643,-0.11968928575515747,0.0033046528697013855,-0.12004169821739197,-0.3038811683654785,0.002498140325769782,-0.15947501361370087,-0.45794162154197693,-0.002152347704395652,-0.18185709416866302,-0.5823342800140381,-0.007815565913915634,-0.2220456302165985,-0.39830031991004944,0.005356318317353725,-0.27490150928497314,-0.6085186004638672,-0.013748926110565662,-0.31961527466773987,-0.7427077889442444,-0.027140025049448013,-0.35651323199272156,-0.8423733115196228,-0.03942078724503517,-0.21733570098876953,-0.41396409273147583,-0.017440706491470337,-0.2534739077091217,-0.6628476977348328,-0.045140158385038376,-0.2831522524356842,-0.8185527324676514,-0.06535549461841583,-0.31329309940338135,-0.9496564865112305,-0.07796016335487366,-0.19131727516651154,-0.40925270318984985,-0.04220733419060707,-0.23937228322029114,-0.6481900215148926,-0.07397716492414474,-0.2825256288051605,-0.8047645688056946,-0.09339165687561035,-0.3258278965950012,-0.9374963045120239,-0.1078413799405098,-0.14386729896068573,-0.3896811008453369,-0.06573151051998138,-0.17656177282333374,-0.5356458425521851,-0.09156108647584915,-0.1933513879776001,-0.6120792627334595,-0.09731926023960114,-0.21084995567798615,-0.6749951243400574,-0.10151133686304092
W,0.0,0.0,0.0,-0.10665906220674515,-0.09340440481901169,0.00785127654671669,-0.19033804535865784,-0.2407270073890686,0.0061740390956401825,-0.23594900965690613,-0.35899996757507324,-0.0026905136182904243,-0.25614863634109497,-0.46799105405807495,-0.013754941523075104,-0.23004896938800812,-0.3929968476295471,0.008429760113358498,-0.2977200448513031,-0.5788475871086121,-0.016192154958844185,-0.3477608263492584,-0.7033129334449768,-0.03456072509288788,-0.38342395424842834,-0.8074368238449097,-0.05007263645529747,-0.20283827185630798,-0.4304681420326233,-0.02093759924173355,-0.22840780019760132,-0.6726065278053284,-0.04730512574315071,-0.25604286789894104,-0.8301363587379456,-0.07334668934345245,-0.27738314867019653,-0.9607594013214111,-0.09326879680156708,-0.16784793138504028,-0.4269026219844818,-0.05355745553970337,-0.1905435174703598,-0.6541633009910583,-0.08981978893280029,-0.2178436517715454,-0.818777322769165,-0.12478860467672348,-0.23917320370674133,-0.9496322870254517,-0.15039294958114624,-0.1310870349407196,-0.38945427536964417,-0.0845470279455185,-0.1634848266839981,-0.5042556524276733,-0.12063312530517578,-0.1966470628976822,-0.5711004734039307,-0.14195893704891205,-0.22513499855995178,-0.6226282715797424,-0.15832602977752686
W,0.0,0.0,0.0,-0.07724514603614807,-0.07671891897916794,-0.02797200344502926,-0.14907118678092957,-0.2447914183139801,-0.035558365285396576,-0.17844940721988678,-0.39735856652259827,-0.044910576194524765,-0.18473169207572937,-0.5178255438804626,-0.05433381348848343,-0.23402699828147888,-0.4230957329273224,0.008512835949659348,-0.2908676266670227,-0.6173811554908752,-0.011518160812556744,-0.3321322798728943,-0.7441064715385437,-0.03159037604928017,-0.36577343940734863,-0.844919741153717,-0.04880092665553093,-0.20779719948768616,-0.47036582231521606,-0.003572936402633786,-0.2225598692893982,-0.6991750001907349,-0.020023619756102562,-0.24063846468925476,-0.8434752821922302,-0.04311562702059746,-0.2613520920276642,-0.9652435779571533,-0.062159597873687744,-0.1756245344877243,-0.4786737561225891,-0.02405674383044243,-0.1834946572780609,-0.6865899562835693,-0.05149621516466141,-0.20743998885154724,-0.8279931545257568,-0.08306019753217697,-0.23105165362358093,-0.9432976245880127,-0.10935015976428986,-0.1444348394870758,-0.45770272612571716,-0.048042431473731995,-0.1570449024438858,-0.5721368789672852,-0.07788741588592529,-0.16254664957523346,-0.600136399269104,-0.09210760146379471,-0.16556376218795776,-0.615466296672821,-0.10398581624031067
W,0.0,0.0,0.0,-0.09830433130264282,-0.08412357419729233,-0.028010645881295204,-0.13322609663009644,-0.27406564354896545,-0.03142109140753746,-0.10810231417417526,-0.42569276690483093,-0.03517192229628563,-0.07228349894285202,-0.5345265865325928,-0.04089459776878357,-0.19584143161773682,-0.4613434374332428,0.01174450758844614,-0.25415879487991333,-0.6434317231178284,-0.004399748053401709,-0.2882138788700104,-0.7629197239875793,-0.022240493446588516,-0.3214019238948822,-0.8642702102661133,-0.03936801478266716,-0.1361013501882553,-0.5081338286399841,-0.003110012039542198,-0.15651537477970123,-0.7355226874351501,-0.015584944747388363,-0.1620369255542755,-0.8717281222343445,-0.037471067160367966,-0.17737989127635956,-0.9841424226760864,-0.056072819977998734,-0.0801040455698967,-0.5080153942108154,-0.02676437795162201,-0.0789354220032692,-0.7169048190116882,-0.06520741432905197,-0.08822508156299591,-0.8658023476600647,-0.11070393025875092,-0.1051504984498024,-0.9896901249885559,-0.1448059380054474,-0.02595282346010208,-0.47307687997817993,-0.05187563970685005,-0.04762706533074379,-0.5632869601249695,-0.09556660056114197,-0.05898033827543259,-0.5024195313453674,-0.11127293854951859,-0.06547044962644577,-0.42959925532341003,-0.12359216809272766
W,0.0,0.0,0.0,-0.08525579422712326,-0.04623628035187721,-0.06258193403482437,-0.11732776463031769,-0.2038930058479309,-0.08179710805416107,-0.08201433718204498,-0.36388662457466125,-0.09359470754861832,-0.04366355389356613,-0.48668113350868225,-0.10443431884050369,-0.1866823434829712,-0.4376191198825836,-0.03391656652092934,-0.25576093792915344,-0.6274166107177734,-0.06549001485109329,-0.2915413975715637,-0.7589623928070068,-0.09158576279878616,-0.32078129053115845,-0.8650340437889099,-0.11070698499679565,-0.11907367408275604,-0.49708837270736694,-0.033006809651851654,-0.14528729021549225,-0.7260446548461914,-0.06010109558701515,-0.15739776194095612,-0.8718059062957764,-0.08733480423688889,-0.1751701384782791,-0.984538197517395,-0.10400057584047318,-0.055610500276088715,-0.5051982998847961,-0.04111849144101143,-0.05067458376288414,-0.7145100235939026,-0.0843290388584137,-0.05684560537338257,-0.8461362719535828,-0.12293469160795212,-0.07078385353088379,-0.9498178362846375,-0.14782841503620148,0.0073210676200687885,-0.4660516679286957,-0.05400100350379944,0.009207211434841156,-0.5674574971199036,-0.09680142253637314,0.002206191886216402,-0.5142353773117065,-0.1034635528922081,-0.0006733122281730175,-0.4379308819770813,-0.1040562316775322
